D:\Daten\2015\10_Oktober\151019a.B\026.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,0.00,500.01,4000.75,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.302,0.00,600.02,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.448,0.00,800.03,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,1200.07,3400.54,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,500.01,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.886,100.00,1500.11,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.032,0.00,1400.09,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.178,0.00,1300.08,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.324,0.00,800.03,2900.39,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
1.470,100.00,1400.09,3700.64,300.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00
1.616,0.00,500.01,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
1.762,0.00,1700.14,3200.48,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
1.908,0.00,700.02,3900.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,0.00,700.02,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,0.00,500.01,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,100.00,600.02,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.492,0.00,900.04,3200.48,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2.638,0.00,400.01,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.784,0.00,1000.05,3300.51,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.930,0.00,1000.05,3700.64,400.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.076,0.00,1000.05,3900.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.222,0.00,1000.05,3800.68,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.368,0.00,2100.21,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.514,0.00,900.04,3900.71,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.660,0.00,400.01,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.806,0.00,1600.12,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.952,0.00,1100.06,4400.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
