D:\Daten\2015\10_Oktober\151019a.B\021.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,200.00,1100.06,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
0.302,0.00,200.00,2700.34,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
0.448,0.00,800.03,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00
0.594,0.00,600.02,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,1400.09,2400.27,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.886,100.00,1000.05,4000.75,200.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
1.032,0.00,1000.05,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.178,0.00,600.02,3100.45,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.325,0.00,500.01,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.471,0.00,1000.05,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.617,0.00,1200.07,2700.34,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.763,0.00,1300.08,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.909,0.00,1200.07,2500.29,300.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
2.055,0.00,1300.08,4500.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
2.201,0.00,1100.06,4000.75,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,0.00,200.00,2500.29,100.00,0.00,200.00,0.00,0.00,0.00,100.00,0.00,0.00
2.493,0.00,900.04,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.639,0.00,600.02,3400.54,100.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
2.785,0.00,500.01,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.931,0.00,600.02,3400.54,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
3.077,200.00,700.02,3500.57,400.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.223,100.00,400.01,3100.45,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
3.369,0.00,600.02,3600.61,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.515,100.00,1300.08,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.661,0.00,800.03,3300.51,400.01,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.807,200.00,1200.07,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.953,0.00,1100.06,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
4.099,100.00,800.03,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.245,0.00,500.01,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.391,0.00,600.02,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,0.00,1100.06,4000.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,0.00,1100.06,2900.39,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.829,0.00,1000.05,2100.21,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.975,0.00,600.02,3400.54,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.121,100.00,900.04,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.267,0.00,1300.08,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,600.02,4500.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.559,0.00,900.04,4300.87,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
5.705,0.00,700.02,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.851,0.00,600.02,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,0.00,500.01,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.143,0.00,400.01,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
6.289,0.00,400.01,4701.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.435,0.00,900.04,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.581,0.00,1100.06,3700.64,100.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00
6.727,200.00,400.01,3200.48,200.00,100.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
6.873,0.00,1200.07,4600.99,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
7.018,0.00,900.04,4400.91,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
