D:\Daten\2015\10_Oktober\151019a.B\019.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,100.00,400.01,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.302,100.00,900.04,3900.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.448,100.00,700.02,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,700.02,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,800.03,2700.34,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
0.886,0.00,1300.08,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.032,0.00,500.01,4400.91,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
1.178,0.00,800.03,3300.51,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
1.324,0.00,900.04,3100.45,200.00,200.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00
1.470,100.00,1300.08,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.616,0.00,1300.08,2000.19,100.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,100.00
1.762,0.00,800.03,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.908,100.00,1100.06,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,0.00,900.04,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,0.00,1200.07,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,0.00,600.02,2800.37,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.492,0.00,400.01,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.638,100.00,700.02,3300.51,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.784,0.00,600.02,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.930,0.00,1000.05,2800.37,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.076,0.00,400.01,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.222,0.00,300.00,4000.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.368,0.00,700.02,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.514,100.00,900.04,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
