D:\Daten\2015\10_Oktober\151019a.B\046.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,100.00,800.03,2500.29,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.302,0.00,900.04,3100.45,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.448,200.00,700.02,2500.29,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,1500.11,2600.32,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
0.740,200.00,800.03,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.887,0.00,1200.07,2800.37,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.033,100.00,1000.05,3000.42,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.179,0.00,1100.06,3100.45,100.00,0.00,0.00,0.00,0.00,100.00,100.00,200.00,0.00
1.325,0.00,1000.05,3500.57,300.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
1.471,0.00,1400.09,4200.83,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
1.617,0.00,1400.09,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.763,0.00,600.02,4600.99,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.909,0.00,700.02,2400.27,300.00,0.00,0.00,0.00,100.00,0.00,300.00,0.00,0.00
2.055,100.00,1200.07,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.201,0.00,1200.07,2400.27,200.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00
2.346,0.00,700.02,3700.64,0.00,300.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2.493,0.00,600.02,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
2.639,0.00,600.02,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.785,0.00,600.02,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.931,0.00,1200.07,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.077,100.00,400.01,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.223,0.00,900.04,2300.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.369,0.00,900.04,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.515,100.00,1000.05,3400.54,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
3.661,0.00,1100.06,2900.39,200.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.807,0.00,400.01,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00
3.953,0.00,2200.23,3700.64,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.099,0.00,1300.08,4200.83,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.245,0.00,1200.07,3100.45,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.391,0.00,1500.11,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,200.00,2100.21,2700.34,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,0.00,2000.19,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.829,0.00,1300.08,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.975,0.00,700.02,4500.95,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.121,0.00,2200.23,4701.04,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.267,0.00,1700.14,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,800.03,5101.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.559,200.00,600.02,4000.75,200.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.705,100.00,900.04,3600.61,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.851,0.00,700.02,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,0.00,700.02,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
6.143,0.00,800.03,3900.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,0.00,500.01,2800.37,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
6.435,0.00,500.01,3800.68,300.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
6.581,100.00,1100.06,2500.29,200.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00
6.727,0.00,700.02,4100.79,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
6.873,200.00,700.02,3900.71,200.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
7.020,0.00,600.02,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
7.166,0.00,500.01,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
7.312,0.00,700.02,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.458,100.00,1900.17,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.604,0.00,1400.09,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.750,100.00,1000.05,3700.64,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
7.896,0.00,500.01,4600.99,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.042,0.00,900.04,4100.79,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.188,0.00,1200.07,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.334,200.00,900.04,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.480,0.00,1000.05,4200.83,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00
8.626,0.00,700.02,4400.91,100.00,0.00,0.00,0.00,200.00,0.00,100.00,0.00,0.00
8.772,0.00,1200.07,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.918,0.00,1100.06,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.064,100.00,1000.05,3500.57,0.00,0.00,100.00,0.00,100.00,0.00,100.00,2800.40,0.00
9.210,0.00,1600.12,3500.57,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.356,0.00,900.04,4500.95,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
9.502,0.00,800.03,2700.34,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.648,0.00,800.03,3800.68,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00
9.794,100.00,900.04,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.940,0.00,900.04,1800.15,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.086,0.00,800.03,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.232,0.00,1000.05,2600.32,400.01,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
10.378,0.00,1000.05,2600.32,0.00,0.00,0.00,0.00,200.00,0.00,100.00,0.00,0.00
10.524,0.00,1300.08,2400.27,200.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
10.670,0.00,900.04,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.816,0.00,900.04,4000.75,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
10.962,0.00,1500.11,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
11.108,100.00,500.01,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
11.254,100.00,1100.06,2900.39,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
11.400,0.00,700.02,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.546,0.00,900.04,2800.37,100.00,0.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00
11.692,100.00,700.02,3500.57,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
11.838,0.00,600.02,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.984,0.00,1000.05,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
12.130,100.00,800.03,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
12.276,0.00,500.01,4400.91,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
12.422,0.00,500.01,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.568,0.00,1300.08,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
12.714,0.00,1000.05,3200.48,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.860,0.00,800.03,1800.15,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.006,0.00,1000.05,3000.42,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
13.152,0.00,300.00,3500.57,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
13.299,0.00,1100.06,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.445,200.00,1200.07,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
13.591,0.00,1000.05,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.737,100.00,900.04,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.883,0.00,500.01,4100.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.029,0.00,900.04,2700.34,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
14.175,0.00,700.02,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.321,0.00,1500.11,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.467,0.00,800.03,3000.42,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.613,0.00,1100.06,2300.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.759,100.00,1400.09,2800.37,300.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
14.905,0.00,600.02,4400.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.051,0.00,1100.06,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
15.197,0.00,1300.08,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.343,0.00,900.04,4000.75,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00
15.489,0.00,400.01,2500.29,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.635,200.00,1100.06,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.781,100.00,800.03,3100.45,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.927,0.00,800.03,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.073,100.00,1100.06,3400.54,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.219,0.00,500.01,3900.71,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
16.365,0.00,1100.06,4000.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.511,100.00,200.00,2700.34,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.657,0.00,1200.07,4100.79,100.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
16.803,0.00,900.04,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.949,200.00,400.01,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.095,100.00,1100.06,3400.54,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.241,0.00,600.02,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.386,0.00,700.02,3100.45,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.533,0.00,800.03,3500.57,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
17.679,0.00,1100.06,2900.39,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.825,0.00,900.04,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.971,0.00,600.02,3200.48,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.117,0.00,700.02,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.263,100.00,1100.06,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,600.02,100.00,100.00
18.409,10004.68,11506.19,12507.33,533388.44,37066.10,300.00,3400.57,600.02,400.01,16714.23,0.00,1900.19
18.555,110568.56,830448.16,80502.70,2047629.93,207453.84,2500.30,30044.47,3200.51,7302.63,110620.22,900.04,2200.25
18.701,424562.17,3105296.75,137379.19,2461516.07,191959.82,1000.05,99485.87,8303.40,8903.92,154812.00,800.03,1600.13
18.847,252034.87,2018795.16,168927.42,2969554.17,231146.88,1200.07,38573.26,4300.91,8103.24,119017.64,200.00,2300.27
18.993,230047.59,1325910.77,139810.49,3226350.46,213780.38,500.01,26835.48,2100.22,3900.75,64511.43,100.00,1800.17
19.139,206066.07,2284469.39,112187.01,3067957.69,190432.04,200.00,20520.75,1000.05,1800.16,48218.22,500.01,2700.38
19.285,171056.96,892431.47,103802.75,3210129.56,175268.23,300.00,15311.56,700.02,1200.07,26335.30,200.00,1500.12
19.432,153189.19,269757.21,93003.79,3051811.79,172929.51,200.00,12407.59,0.00,400.01,22826.53,200.00,2200.25
19.578,134642.15,205456.40,81006.50,2915336.59,171404.48,100.00,11106.08,1200.07,900.04,14110.14,0.00,2500.32
19.724,130491.18,125431.90,95929.53,2996917.65,166830.83,0.00,10205.14,100.00,200.00,10505.62,0.00,1600.13
19.870,115015.08,70632.68,81510.32,2888683.07,160126.41,100.00,10805.76,0.00,100.00,7102.57,0.00,1800.17
20.016,126442.97,71538.67,85340.11,2783430.34,165713.15,0.00,10605.55,100.00,100.00,4300.94,0.00,1400.10
20.162,117946.74,35458.74,72445.23,2779938.93,163782.84,0.00,10905.87,300.00,0.00,4100.86,0.00,1600.13
20.308,120171.32,34054.18,84836.10,2903083.07,178116.17,0.00,10205.14,0.00,200.00,3600.66,0.00,2100.23
20.454,116935.74,27936.47,74962.54,2831934.63,158400.21,100.00,9104.09,0.00,0.00,1600.13,0.00,1500.12
20.600,120171.32,21521.65,76775.37,2882510.42,163884.44,0.00,11005.97,0.00,0.00,2500.32,0.00,1400.10
20.746,115722.63,17113.70,79495.19,2959572.72,159110.97,0.00,9604.55,0.00,100.00,1600.13,0.00,1000.05
20.892,112084.21,14810.26,74660.43,2868736.78,158095.62,0.00,8803.82,0.00,0.00,1300.09,0.00,1200.07
21.038,116126.99,12206.97,71438.48,2741391.08,158907.89,0.00,7702.93,0.00,0.00,1100.06,100.00,2200.25
21.184,103094.46,12707.55,83727.40,2676306.51,149063.36,0.00,12207.35,100.00,100.00,900.04,0.00,1400.10
21.330,120676.96,7102.36,76070.34,2792685.02,151701.19,0.00,7102.49,0.00,0.00,800.03,0.00,1400.10
21.476,115116.14,8803.63,61677.85,2671979.75,143789.71,0.00,8103.24,0.00,100.00,1000.05,0.00,1600.13
21.622,108143.96,6401.92,71035.80,2571822.32,140038.92,0.00,5901.72,0.00,0.00,200.00,0.00,1300.09
21.768,104811.03,7302.49,65601.16,2699677.40,148860.49,0.00,9504.45,0.00,0.00,500.01,100.00,2400.30
