D:\Daten\2015\10_Oktober\151019a.B\051.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,0.00,700.02,3000.42,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
0.302,0.00,800.03,2100.21,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
0.448,0.00,1600.12,3900.71,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,1100.06,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,600.02,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.886,0.00,1700.14,1800.15,500.01,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.032,100.00,600.02,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
1.178,0.00,500.01,3800.68,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.324,0.00,1300.08,2700.34,100.00,0.00,0.00,200.00,0.00,0.00,100.00,0.00,0.00
1.470,0.00,600.02,3300.51,100.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.616,100.00,1400.09,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.762,0.00,1000.05,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.908,0.00,700.02,1900.17,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,100.00,1300.08,2900.39,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
2.200,0.00,700.02,3400.54,300.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
2.346,0.00,1000.05,2100.21,400.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.492,0.00,900.04,2900.39,200.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
2.638,200.00,900.04,4100.79,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2.784,100.00,600.02,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.930,0.00,500.01,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.076,0.00,1000.05,2500.29,200.00,0.00,100.00,200.00,0.00,100.00,100.00,0.00,0.00
3.222,0.00,1500.11,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.369,0.00,700.02,3300.51,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
3.515,100.00,800.03,2500.29,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.661,100.00,700.02,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.807,0.00,900.04,5001.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.953,0.00,1200.07,3300.51,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
4.099,0.00,900.04,4100.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
4.245,0.00,1000.05,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.391,0.00,1400.09,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,0.00,1300.08,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
4.683,0.00,1000.05,4500.95,600.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.829,100.00,1100.06,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.975,0.00,1100.06,3300.51,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
5.121,0.00,900.04,3000.42,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.267,0.00,1000.05,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
5.413,0.00,1200.07,4100.79,200.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00
5.559,0.00,1000.05,4500.95,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.705,100.00,600.02,3400.54,200.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00
5.851,0.00,1100.06,3900.71,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,100.00,1400.09,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.143,0.00,1400.09,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,100.00,600.02,3700.64,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
6.435,100.00,1000.05,3800.68,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
6.581,200.00,800.03,4400.91,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.727,0.00,600.02,3700.64,100.00,100.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00
6.873,0.00,300.00,3900.71,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
7.018,0.00,1100.06,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.165,0.00,1200.07,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
7.311,0.00,600.02,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.457,0.00,1100.06,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.603,0.00,700.02,4600.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.749,100.00,1700.14,2700.34,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
7.895,100.00,800.03,3700.64,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
8.041,0.00,400.01,4100.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.187,100.00,1300.08,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.333,0.00,700.02,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
8.479,0.00,700.02,2400.27,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.625,100.00,1200.07,3600.61,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.771,0.00,600.02,2200.23,400.01,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
8.917,0.00,800.03,3900.71,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00
9.063,100.00,900.04,2300.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
