D:\Daten\2015\10_Oktober\151019a.B\053.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,0.00,1300.08,3200.48,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.302,0.00,1600.12,3100.45,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.448,0.00,700.02,2600.32,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,1100.06,3900.71,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,600.02,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
0.886,0.00,800.03,3400.54,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.032,100.00,800.03,3400.54,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.178,0.00,700.02,3700.64,200.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
1.324,0.00,700.02,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.470,0.00,1100.06,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.616,0.00,1700.14,3700.64,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.762,100.00,1500.11,3200.48,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
1.908,0.00,400.01,4300.87,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,0.00,1100.06,3200.48,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,0.00,700.02,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,0.00,700.02,3600.61,100.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00
2.492,0.00,500.01,3600.61,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.638,0.00,1500.11,3100.45,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.784,100.00,500.01,3200.48,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
2.930,0.00,1100.06,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.076,0.00,1200.07,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.222,0.00,1200.07,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.368,0.00,700.02,3600.61,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
3.514,0.00,600.02,3300.51,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.660,300.00,600.02,2500.29,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.806,0.00,800.03,4600.99,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.952,0.00,900.04,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.098,100.00,600.02,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
4.244,0.00,600.02,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.390,0.00,800.03,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.536,100.00,900.04,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.682,0.00,700.02,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.828,0.00,1000.05,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
4.974,0.00,400.01,3100.45,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.120,0.00,1000.05,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.266,100.00,900.04,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.412,0.00,500.01,2800.37,200.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
5.558,0.00,1200.07,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.705,200.00,600.02,3200.48,300.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
5.851,0.00,1000.05,4300.87,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,0.00,600.02,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.143,0.00,600.02,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,0.00,1100.06,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.435,0.00,900.04,4100.79,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.581,0.00,800.03,4100.79,200.00,100.00,100.00,0.00,200.00,0.00,100.00,0.00,0.00
6.727,0.00,1600.12,3900.71,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.873,0.00,1200.07,3700.64,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.018,0.00,1400.09,4000.75,200.00,0.00,0.00,0.00,200.00,100.00,0.00,0.00,0.00
7.165,0.00,800.03,2900.39,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.311,100.00,1300.08,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00
7.457,100.00,900.04,4100.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.603,0.00,1100.06,3100.45,700.02,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
7.749,0.00,1100.06,4500.95,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
7.895,0.00,900.04,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
8.041,0.00,900.04,4500.95,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
8.187,0.00,1300.08,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
8.333,0.00,1100.06,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.479,0.00,900.04,4701.04,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
8.625,0.00,900.04,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.771,100.00,1000.05,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.917,0.00,1200.07,4701.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.063,100.00,600.02,3800.68,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.209,0.00,500.01,2300.25,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
9.355,0.00,700.02,2400.27,400.01,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
9.501,0.00,800.03,3400.54,0.00,0.00,0.00,400.01,0.00,0.00,100.00,0.00,0.00
9.647,0.00,1000.05,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.793,300.00,900.04,3400.54,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.939,100.00,500.01,4500.95,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
10.085,0.00,1000.05,3600.61,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
10.231,200.00,800.03,5301.32,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.377,100.00,800.03,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.523,100.00,800.03,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.669,0.00,800.03,4100.79,200.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
10.815,0.00,1100.06,2500.29,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.961,0.00,800.03,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.107,100.00,1200.07,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
11.253,0.00,200.00,2600.32,400.01,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00
11.399,100.00,1100.06,1900.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
11.545,0.00,800.03,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
