D:\Daten\2015\10_Oktober\151019a.B\023.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,0.00,800.03,3900.71,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
0.302,0.00,400.01,3700.64,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
0.448,0.00,900.04,2400.27,100.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,1700.14,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,100.00,1400.09,2700.34,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
0.886,100.00,500.01,2700.34,100.00,100.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00
1.032,200.00,900.04,3300.51,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00
1.178,0.00,600.02,4500.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.324,0.00,500.01,2500.29,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
1.470,0.00,1000.05,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.616,200.00,900.04,4600.99,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00
1.762,100.00,1600.12,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.908,0.00,1100.06,4400.91,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,0.00,900.04,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,100.00,900.04,4300.87,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,0.00,1100.06,3500.57,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
2.492,0.00,1700.14,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.638,0.00,900.04,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.784,300.00,600.02,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.930,200.00,1000.05,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.076,100.00,700.02,3600.61,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00
3.222,0.00,900.04,2600.32,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.368,0.00,600.02,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.514,0.00,1100.06,2500.29,100.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,0.00
3.660,0.00,600.02,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,100.00
3.807,0.00,1000.05,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.953,0.00,1100.06,2900.39,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
4.099,0.00,1300.08,4400.91,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.245,200.00,1000.05,4000.75,200.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00
4.391,0.00,1000.05,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,0.00,1300.08,2900.39,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,100.00,1700.14,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.829,0.00,700.02,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.975,0.00,1000.05,3100.45,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
5.121,0.00,600.02,3000.42,100.00,200.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.267,0.00,1000.05,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,700.02,3800.68,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
5.559,100.00,400.01,3300.51,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
5.705,0.00,400.01,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.851,0.00,800.03,3900.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
5.997,200.00,1300.08,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.143,0.00,1000.05,3300.51,300.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,0.00,600.02,2700.34,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
6.435,0.00,700.02,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.581,0.00,700.02,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
6.727,0.00,700.02,4000.75,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
6.873,0.00,1600.12,4100.79,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00
7.018,0.00,1300.08,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.165,0.00,1400.09,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.311,0.00,900.04,2700.34,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,100.00
7.457,0.00,900.04,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
