D:\Daten\2015\10_Oktober\151019a.B\025.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,0.00,1200.07,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.302,0.00,800.03,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.448,200.00,500.01,3900.71,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
0.594,0.00,500.01,3400.54,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,1000.05,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.886,0.00,1400.09,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.032,100.00,700.02,4000.75,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.178,0.00,600.02,4500.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.324,100.00,700.02,2800.37,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
1.470,100.00,1000.05,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.616,0.00,500.01,3200.48,300.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,200.00
1.762,0.00,1000.05,3100.45,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
1.908,0.00,1200.07,2800.37,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,0.00,900.04,3500.57,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,0.00,1200.07,3400.54,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,300.00,1400.09,3400.54,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2.492,0.00,1100.06,4500.95,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
2.638,0.00,1300.08,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.784,200.00,1000.05,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
2.930,200.00,1200.07,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.076,0.00,400.01,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.222,0.00,1300.08,4801.08,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.369,100.00,600.02,2600.32,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00
3.515,0.00,1100.06,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.661,100.00,1000.05,1900.17,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.807,0.00,700.02,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.953,0.00,1200.07,4200.83,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.099,0.00,700.02,4500.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.245,0.00,900.04,3700.64,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.391,0.00,1000.05,2300.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,0.00,1000.05,3300.51,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,0.00,600.02,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.829,0.00,1200.07,3000.42,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.975,0.00,1000.05,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.121,0.00,600.02,3400.54,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.267,0.00,1100.06,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,700.02,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.559,0.00,1200.07,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.705,0.00,900.04,3300.51,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
5.851,0.00,800.03,2900.39,100.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,200.00,800.03,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.143,0.00,1000.05,2700.34,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,200.00,400.01,2400.27,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.435,0.00,900.04,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.581,0.00,800.03,3100.45,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.727,0.00,1000.05,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
6.873,0.00,1100.06,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.018,100.00,1200.07,2700.34,200.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00
7.165,100.00,1500.11,2500.29,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.311,0.00,500.01,2400.27,200.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
7.457,0.00,800.03,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.603,0.00,900.04,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.749,0.00,800.03,3900.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.895,0.00,1300.08,4400.91,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.041,0.00,800.03,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
