D:\Daten\2015\10_Oktober\151019a.B\058.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,100.00,700.02,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
0.303,0.00,1500.11,2700.34,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
0.449,100.00,700.02,3300.51,300.00,0.00,0.00,200.00,0.00,0.00,100.00,0.00,0.00
0.595,0.00,1500.11,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
0.741,200.00,900.04,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.887,0.00,500.01,3900.71,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.033,100.00,900.04,2800.37,300.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.179,100.00,1100.06,2700.34,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.325,0.00,800.03,4100.79,3900.72,0.00,0.00,100.00,0.00,0.00,100.00,1900.19,0.00
1.471,0.00,1600.12,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.617,100.00,1300.08,15611.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.01
1.763,0.00,1100.06,2200.23,400.01,0.00,0.00,0.00,3200.51,0.00,0.00,0.00,0.00
1.909,0.00,800.03,2900.39,100.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2.055,0.00,1200.07,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
2.201,0.00,1300.08,3800.68,13708.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,0.00,500.01,3200.48,200.00,0.00,0.00,300.00,100.00,0.00,0.00,0.00,0.00
2.493,100.00,600.02,2800.37,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00
2.639,0.00,1400.09,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
2.785,200.00,1000.05,4400.91,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.931,0.00,800.03,3700.64,300.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.077,0.00,800.03,3200.48,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.223,100.00,800.03,3800.68,200.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
3.369,0.00,1000.05,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.515,0.00,700.02,2900.39,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
3.661,0.00,400.01,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.807,0.00,1300.08,2500.29,200.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
3.953,100.00,1500.11,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.099,100.00,1200.07,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
4.245,0.00,1500.11,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.391,0.00,1100.06,4200.83,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,100.00,600.02,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,0.00,500.01,4400.91,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
4.829,0.00,800.03,3100.45,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.975,0.00,700.02,4000.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.121,0.00,1000.05,3900.71,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.267,0.00,1400.09,3700.64,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.413,0.00,1000.05,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.559,0.00,400.01,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.705,100.00,1100.06,4000.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.851,0.00,1100.06,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,0.00,1000.05,3900.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.143,0.00,600.02,3100.45,200.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
6.289,0.00,700.02,3600.61,0.00,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
