D:\Daten\2015\10_Oktober\151019a.B\038.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,100.00,800.03,4701.04,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.302,0.00,1000.05,4500.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.448,0.00,600.02,3500.57,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
0.594,0.00,1000.05,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,800.03,1900.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.886,0.00,900.04,4200.83,200.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
1.032,0.00,600.02,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.178,0.00,500.01,2800.37,100.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
1.325,0.00,1400.09,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.471,100.00,900.04,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.617,0.00,400.01,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.763,100.00,1400.09,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00
1.909,0.00,900.04,3500.57,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.055,100.00,700.02,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.201,100.00,800.03,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,100.00,1100.06,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.493,0.00,1300.08,3100.45,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
2.639,0.00,900.04,4100.79,100.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
2.785,100.00,500.01,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.931,0.00,1400.09,2900.39,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.077,100.00,700.02,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.223,0.00,1000.05,3100.45,200.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
3.369,100.00,600.02,2700.34,100.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
3.515,200.00,500.01,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.661,0.00,1400.09,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.807,0.00,600.02,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
3.953,100.00,700.02,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.099,0.00,1200.07,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.245,100.00,700.02,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
4.391,0.00,700.02,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,0.00,1100.06,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,0.00,300.00,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.829,0.00,900.04,4500.95,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
4.975,0.00,1100.06,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
5.121,100.00,500.01,3900.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.267,0.00,1000.05,4400.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,700.02,4000.75,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
5.559,0.00,900.04,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.705,0.00,300.00,4100.79,100.00,100.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
5.851,100.00,500.01,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,100.00,1400.09,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.143,100.00,900.04,4000.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,0.00,1100.06,2900.39,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
6.435,0.00,1100.06,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.581,100.00,1000.05,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.727,0.00,1100.06,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.873,200.00,400.01,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
