D:\Daten\2015\10_Oktober\151019a.B\028.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.155,0.00,600.02,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00
0.302,0.00,1000.05,4000.75,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
0.448,0.00,700.02,3500.57,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
0.594,100.00,1000.05,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,100.00,1000.05,3700.64,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
0.886,0.00,600.02,4000.75,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.032,0.00,700.02,3500.57,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
1.178,0.00,1600.12,3300.51,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.324,100.00,1200.07,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.470,0.00,1100.06,4400.91,200.00,100.00,0.00,100.00,0.00,100.00,100.00,0.00,0.00
1.616,0.00,1000.05,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
1.762,0.00,800.03,2600.32,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00
1.908,0.00,300.00,3400.54,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,0.00,200.00,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,100.00,1300.08,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,100.00,1300.08,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.492,0.00,700.02,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.638,0.00,700.02,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
2.784,0.00,1400.09,2200.23,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.930,0.00,1300.08,3900.71,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
3.076,100.00,200.00,3900.71,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
3.222,0.00,500.01,3700.64,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.368,0.00,1200.07,4500.95,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.514,0.00,1800.15,4000.75,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.660,0.00,1200.07,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
3.806,0.00,1100.06,3900.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.952,200.00,700.02,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.098,0.00,800.03,4200.83,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.244,0.00,700.02,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
4.390,100.00,1200.07,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.536,100.00,600.02,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,0.00,1100.06,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
4.829,0.00,1200.07,3000.42,100.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
4.975,0.00,400.01,4000.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.121,0.00,700.02,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.267,0.00,600.02,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,600.02,4300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.559,0.00,800.03,2000.19,200.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
5.705,0.00,800.03,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.851,0.00,700.02,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,100.00,700.02,2800.37,100.00,0.00,0.00,0.00,0.00,100.00,200.00,0.00,0.00
6.143,100.00,900.04,2600.32,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,0.00,900.04,3800.68,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
6.435,0.00,700.02,4200.83,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
6.581,0.00,1500.11,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.727,0.00,300.00,3700.64,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
6.873,0.00,1300.08,4200.83,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
7.018,0.00,1200.07,3300.51,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
7.165,0.00,800.03,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.311,0.00,400.01,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.457,0.00,900.04,2700.34,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00
7.603,0.00,1200.07,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.749,0.00,600.02,3500.57,300.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
7.895,0.00,800.03,4000.75,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.041,0.00,1000.05,4000.75,800.03,0.00,200.00,0.00,0.00,0.00,100.00,100.00,0.00
8.187,200.00,1000.05,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.333,0.00,900.04,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.479,100.00,1100.06,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.625,0.00,800.03,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.771,0.00,300.00,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
8.917,0.00,400.01,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.063,0.00,1100.06,3300.51,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00
9.209,0.00,500.01,2500.29,300.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00
9.355,0.00,1000.05,4500.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.501,100.00,1000.05,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.647,0.00,900.04,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.793,0.00,800.03,3200.48,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
9.939,0.00,1000.05,3400.54,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.085,0.00,1000.05,2800.37,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
10.231,0.00,700.02,2900.39,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.377,0.00,400.01,2500.29,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.523,100.00,900.04,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.669,0.00,500.01,3000.42,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.816,0.00,700.02,2900.39,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00
10.962,0.00,900.04,2800.37,400.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.108,0.00,800.03,4000.75,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00
11.254,0.00,700.02,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
11.400,100.00,600.02,3200.48,200.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
11.546,0.00,900.04,4300.87,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.692,0.00,900.04,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.838,0.00,600.02,2500.29,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00
11.984,200.00,1100.06,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
12.130,0.00,400.01,3900.71,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
12.276,0.00,1300.08,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.422,0.00,300.00,3000.42,100.00,0.00,0.00,0.00,100.00,200.00,0.00,0.00,0.00
12.568,0.00,200.00,3900.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.714,0.00,700.02,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.860,0.00,1000.05,2700.34,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
13.006,0.00,1100.06,4500.95,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.152,0.00,1000.05,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
13.298,100.00,500.01,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.444,0.00,900.04,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.590,0.00,800.03,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.736,100.00,1000.05,3000.42,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
13.882,0.00,700.02,3500.57,100.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
14.028,0.00,300.00,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
14.174,0.00,1000.05,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.320,0.00,500.01,4300.87,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
14.466,0.00,1200.07,4400.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.612,100.00,1100.06,4100.79,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.758,0.00,600.02,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.904,0.00,1300.08,2000.19,0.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00
15.050,0.00,1100.06,4300.87,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.196,200.00,800.03,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.342,0.00,1300.08,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
15.488,0.00,1200.07,4801.08,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
15.634,0.00,400.01,4200.83,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.780,0.00,1100.06,4100.79,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.926,0.00,900.04,4400.91,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
16.072,100.00,1100.06,3500.57,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.218,200.00,1000.05,3100.45,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00
16.364,100.00,1000.05,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
16.510,0.00,700.02,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.656,0.00,600.02,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.802,0.00,500.01,4100.79,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.949,0.00,700.02,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
17.095,0.00,400.01,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.241,0.00,600.02,3300.51,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.386,100.00,700.02,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.533,0.00,700.02,4500.95,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.679,0.00,1000.05,3700.64,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.825,100.00,1000.05,4200.83,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
