D:\Daten\2015\10_Oktober\151019a.B\049.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
0.156,200.00,800.03,3900.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.302,0.00,600.02,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
0.448,0.00,700.02,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,700.02,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,600.02,2900.39,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
0.886,100.00,800.03,4000.75,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.032,0.00,500.01,4100.79,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
1.178,100.00,900.04,2600.32,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.324,0.00,1000.05,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.470,0.00,1500.11,1900.17,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
1.616,0.00,1300.08,2800.37,400.01,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.762,0.00,800.03,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.908,0.00,1800.15,3700.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.054,100.00,800.03,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,100.00,1300.08,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.346,0.00,900.04,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00
2.493,0.00,800.03,2000.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.639,0.00,600.02,3300.51,200.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
2.785,0.00,1400.09,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.931,0.00,900.04,3800.68,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
3.077,100.00,900.04,2300.25,100.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
3.223,100.00,800.03,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.369,0.00,900.04,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.515,0.00,200.00,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
3.661,0.00,700.02,3100.45,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
3.807,0.00,1200.07,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.953,0.00,1300.08,5001.17,200.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.099,0.00,800.03,3800.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.245,0.00,800.03,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.391,0.00,600.02,3600.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.537,100.00,1200.07,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.683,100.00,1000.05,3200.48,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.829,0.00,400.01,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.975,0.00,700.02,2500.29,300.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00
5.121,0.00,1200.07,5001.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
5.267,200.00,1000.05,2700.34,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,900.04,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.559,0.00,700.02,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.705,0.00,900.04,3600.61,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.851,100.00,400.01,4200.83,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
