Intensity Vs Time,CPS
Acquired      : Oct 19 2015  03:14 pm using AcqMethod Mischel3.M
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
8.479,0.00,900.04,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.625,100.00,1400.09,2500.29,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.772,0.00,900.04,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.918,200.00,500.01,2800.37,200.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00
9.064,0.00,600.02,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9.210,0.00,1300.08,3900.71,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
9.356,0.00,1100.06,3000.42,200.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00
9.502,0.00,600.02,2200.23,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.648,200.00,1000.05,4100.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.794,0.00,1200.07,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.940,0.00,400.01,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.086,0.00,500.01,3900.71,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
10.232,0.00,1200.07,3400.54,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
10.378,0.00,700.02,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.524,0.00,500.01,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.670,0.00,400.01,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.816,0.00,800.03,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.962,0.00,900.04,3200.48,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
11.108,0.00,500.01,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.254,0.00,1000.05,2500.29,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
11.400,100.00,900.04,2500.29,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.546,0.00,700.02,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.01
11.692,0.00,800.03,2800.37,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
11.838,0.00,1100.06,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.984,0.00,500.01,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.130,0.00,1100.06,2000.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.276,0.00,500.01,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.422,0.00,1000.05,2200.23,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.568,0.00,1100.06,4300.87,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
