D:\Daten\2015\10_Oktober\151019b.B\018.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
8.625,0.00,800.03,2300.25,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.771,100.00,900.04,1900.17,200.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00
8.917,0.00,600.02,2400.27,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.063,0.00,1100.06,1800.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.209,0.00,1100.06,2900.39,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.355,100.00,1000.05,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
9.501,0.00,1100.06,2400.27,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
9.647,0.00,1200.07,2800.37,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.793,0.00,1000.05,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.939,0.00,1200.07,1900.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.085,0.00,1400.09,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
10.231,0.00,800.03,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.377,0.00,600.02,2900.39,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
10.523,0.00,900.04,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.669,0.00,1200.07,3600.61,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.815,0.00,1000.05,1600.12,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
10.961,0.00,900.04,2700.34,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
11.107,0.00,1200.07,2900.39,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.253,0.00,800.03,1900.17,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.399,0.00,1100.06,2300.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.546,100.00,600.02,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.692,0.00,500.01,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.838,0.00,600.02,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
11.984,0.00,1000.05,2100.21,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.130,0.00,1100.06,3700.64,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00
12.276,0.00,1100.06,2200.23,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.422,100.00,1200.07,1800.15,100.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.568,0.00,400.01,1900.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.714,0.00,1100.06,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.860,0.00,500.01,1200.07,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.006,0.00,700.02,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.152,0.00,1000.05,1500.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.298,0.00,600.02,1800.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.444,100.00,1100.06,2200.23,400.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.590,0.00,500.01,2100.21,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
13.736,0.00,700.02,1800.15,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.882,0.00,1100.06,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.028,0.00,1000.05,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.174,100.00,1500.11,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
14.320,0.00,700.02,1600.12,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.466,0.00,1100.06,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
14.612,0.00,800.03,3600.61,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
14.758,0.00,1000.05,3100.45,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
14.904,0.00,500.01,2100.21,100.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00
15.050,200.00,300.00,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.196,100.00,900.04,1500.11,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
15.342,100.00,900.04,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.488,0.00,600.02,2400.27,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
15.634,0.00,1200.07,2000.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.780,0.00,900.04,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
15.926,0.00,800.03,3100.45,100.00,100.00,100.00,0.00,100.00,0.00,0.00,0.00,0.00
16.072,0.00,800.03,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.218,0.00,1100.06,1500.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.364,0.00,400.01,2300.25,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.510,100.00,600.02,3000.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.656,0.00,1400.09,1800.15,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
16.802,0.00,800.03,1400.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.948,200.00,1100.06,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.094,0.00,1000.05,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.240,0.00,900.04,2000.19,0.00,0.00,0.00,0.00,200.00,0.00,100.00,0.00,0.00
17.386,0.00,600.02,2100.21,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
17.532,200.00,1400.09,1700.14,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.679,100.00,1100.06,1900.17,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00
17.825,0.00,600.02,2300.25,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.971,0.00,800.03,1800.15,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.117,0.00,900.04,1900.17,200.00,0.00,100.00,0.00,0.00,1300.08,900.04,2700.38,9604.76
18.263,600.02,1329110.09,3000.42,35860.55,30143.74,17614.95,4000.79,30445.70,38974.90,40182.13,65621.13,85576.66
18.409,5501.41,8082775.18,4600.99,159795.24,134364.60,67619.78,12707.96,88888.42,114443.37,81234.97,145888.42,183625.59
18.555,10705.35,14533547.20,7202.43,271738.43,207453.84,97859.65,18717.27,128206.50,140772.20,105160.66,202592.86,240757.74
18.701,17113.68,18428728.54,10405.07,356908.16,258993.29,114933.51,21823.47,158125.03,176526.09,119321.29,231836.60,255324.00
18.847,17714.66,20394339.52,8003.00,372117.90,273252.15,131832.83,22625.23,175914.88,188641.70,130259.13,249465.73,279992.32
18.993,18816.54,21490561.42,8603.47,404159.53,280851.15,148658.11,26133.65,178865.89,201689.71,120232.33,257060.14,276905.35
19.139,15411.09,22791234.88,8703.55,393675.89,275818.76,145006.94,26033.39,179578.35,214345.88,130360.44,261167.66,300390.41
19.285,17113.68,23631608.34,9504.23,424012.85,306769.90,148252.37,26233.91,191493.69,201689.71,128333.99,260243.34,306889.61
19.431,17514.33,23195128.64,8603.47,407483.19,289278.01,147339.51,24429.41,189761.54,210669.88,128131.37,250696.91,293895.51
19.577,21120.83,23317547.40,9804.51,419748.01,294419.68,139228.57,25030.87,186807.37,213630.99,137861.94,271752.42,320520.95
19.723,20419.47,23751750.53,9804.51,419540.05,299460.92,140140.73,27437.09,182734.04,210057.33,136442.31,277717.76,301834.28
19.869,20219.09,24074403.66,9604.32,435046.59,303989.85,149165.31,23727.74,195264.68,209342.78,137354.92,270004.62,308334.48
20.015,19417.61,23784377.09,10805.47,434630.09,286297.00,142573.55,25732.63,196182.18,215060.77,138064.79,276894.73,311431.31
20.161,16612.89,23961841.16,9103.88,414757.28,300387.14,143181.86,23827.98,182937.66,205158.40,139180.39,274220.39,327964.17
20.307,21822.24,24250322.42,11906.64,429944.64,296477.03,144905.53,26133.65,189557.77,214754.37,131981.91,261681.23,315045.51
20.453,18516.01,23953302.10,9304.06,416108.65,303989.85,144702.76,24930.62,185076.01,216286.50,128637.94,255622.95,310708.63
20.599,20519.66,23755827.09,11205.88,430048.79,310374.79,147745.21,22224.34,189048.38,215877.91,135022.88,272986.33,307302.40
20.745,19517.79,23509706.78,11706.42,416940.39,305225.32,144297.16,25030.87,185177.84,205362.48,138774.70,260654.08,309882.77
20.891,20419.47,23284092.71,9704.41,415277.06,301210.53,152310.56,25030.87,185076.01,197916.33,138673.27,253364.87,308437.65
21.037,20720.05,23246591.14,9904.60,428799.67,294728.23,140748.88,23326.81,184363.19,201893.73,137659.15,263941.19,305651.35
21.183,20419.47,23639347.40,10905.57,442339.22,289483.62,156877.88,24128.69,190780.41,213937.36,139991.81,261989.39,289670.98
21.329,20219.09,23687886.47,12507.33,420372.03,289792.02,148252.37,26434.43,193124.22,220066.68,141614.85,264763.14,322174.52
21.475,18516.01,24382964.61,10304.98,423492.59,298020.32,148150.94,27236.55,185687.04,203934.01,129448.49,253570.10,294513.92
21.621,20720.05,24160206.79,9304.06,428487.46,303475.06,155050.71,26434.43,186909.21,211792.97,139788.96,250286.48,305238.63
21.767,19617.98,23965177.10,10605.27,404471.08,307593.76,145311.15,24629.89,187214.79,212201.40,137557.74,257984.21,288022.86
21.913,19217.25,23727481.78,11305.99,416732.48,297300.10,148049.50,26534.69,180392.61,203321.88,131779.23,255520.24,290495.12
22.058,18516.01,23382213.02,13208.17,420580.04,282597.59,153832.78,22525.00,180698.01,202709.81,138064.79,254083.28,284212.73
22.205,17514.33,23612648.97,9704.41,409664.85,290100.47,153528.32,25030.87,184974.16,212201.40,134617.39,273809.06,301731.21
22.351,21221.03,24231003.67,10004.69,443798.45,296991.44,151600.26,26233.91,191391.78,217921.03,134211.86,262092.07,296060.02
22.497,19117.07,23942209.91,9704.41,420996.10,297505.91,145108.37,24830.38,187418.50,213630.99,138774.70,258702.94,297503.28
22.643,18716.36,23493511.46,10505.17,412470.61,295756.94,140242.08,24830.38,182937.66,213630.99,136645.11,264557.67,309573.10
22.789,20619.86,23086525.52,11105.78,397930.40,295859.80,148861.00,24529.65,190474.74,193838.53,136746.50,255314.97,306579.99
22.935,19818.34,23135003.64,9604.32,400629.26,292054.18,148150.94,25933.14,180494.40,201179.70,137354.92,260037.95,298121.86
23.081,17414.17,22325373.94,12307.10,402082.75,285269.27,154441.73,27336.82,196895.81,206791.12,140803.29,253262.19,292761.95
23.227,18616.19,23169845.83,8403.31,423596.69,282700.37,152006.16,31147.79,192105.09,206689.09,140397.54,252646.44,291422.42
23.373,17914.99,23148577.08,8803.63,432339.17,301828.11,145716.80,25030.87,192818.51,224257.16,141919.22,259010.99,303072.13
23.519,20820.24,23623130.22,9704.41,412470.61,301519.29,145716.80,24930.62,183446.77,199241.96,126915.74,251415.12,312050.76
23.665,16512.74,22947750.51,9804.51,406963.88,300181.33,139431.25,22324.56,169506.95,201179.70,138470.45,245055.47,295441.53
23.811,22223.06,22846880.20,12707.57,403536.48,293288.31,147238.08,25532.12,183446.77,202607.78,139281.80,257881.50,294616.95
23.958,20419.47,23366428.65,10605.27,417252.35,299358.04,146122.45,23226.58,177949.96,196896.72,135327.04,257984.21,290083.06
24.104,16913.37,22899645.82,9304.06,396892.59,275305.43,145818.22,24128.69,188335.29,206995.24,139383.23,265482.40,296781.62
24.250,19417.61,22996731.76,10805.47,406340.56,286502.59,140951.60,22023.90,172761.26,206893.17,135833.98,259010.99,281639.12
24.396,21822.24,22959192.70,8603.47,404678.82,291745.66,140140.73,23727.74,177644.67,209444.85,126915.74,254493.80,290495.12
24.542,19718.16,22937223.95,8003.00,419124.08,286297.00,147643.77,23326.81,175304.40,208424.10,142122.11,247311.72,280095.22
24.688,19718.16,22958795.83,9704.41,417564.27,303989.85,148658.11,28038.73,181206.96,207709.65,136746.50,260859.53,311534.55
24.834,15911.83,23115502.08,11005.68,409768.81,284138.85,143891.58,24429.41,190270.98,197814.34,126004.07,262811.16,299565.46
24.980,19016.89,23101920.83,9804.51,409145.42,283933.36,149368.20,21021.78,181003.40,197304.53,139383.23,258908.31,296781.62
25.126,20519.66,23493922.40,10505.17,410703.96,287633.19,154238.74,27136.28,190372.84,215162.92,141006.19,268257.16,299152.96
25.272,20519.66,23563309.90,10405.07,427134.43,291745.66,143891.58,24228.92,179171.22,201587.71,141716.32,266612.75,300802.94
25.418,18916.71,23354195.83,11305.99,405613.44,297300.10,142877.69,25030.87,192003.19,208015.82,138369.02,265071.37,302453.18
25.564,19117.07,23790638.03,9404.15,406963.88,298329.01,141965.31,25331.62,182123.20,202709.81,140498.98,263633.06,295853.84
