D:\Daten\2015\10_Oktober\151019b.B\003.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
4.244,100.00,900.04,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
4.390,0.00,900.04,2800.37,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
4.536,0.00,1000.05,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
4.682,0.00,1000.05,2200.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.828,0.00,1100.06,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.974,0.00,1200.07,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
5.120,0.00,1200.07,1400.09,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.267,0.00,800.03,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.413,0.00,600.02,2200.23,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.559,0.00,900.04,2200.23,100.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00
5.705,0.00,900.04,2400.27,200.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.851,100.00,800.03,2700.34,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.997,0.00,800.03,2400.27,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00
6.143,100.00,1300.08,2500.29,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.289,0.00,1400.09,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.435,0.00,600.02,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.581,0.00,1300.08,2600.32,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
6.727,100.00,1300.08,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.873,0.00,500.01,2600.32,200.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
7.018,0.00,600.02,3600.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.165,0.00,1000.05,2100.21,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
7.311,0.00,600.02,2300.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.457,0.00,2000.19,2400.27,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.603,0.00,1300.08,1800.15,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
7.749,0.00,1200.07,1400.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.895,0.00,400.01,2600.32,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00
8.041,0.00,1400.09,3200.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.187,0.00,800.03,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.333,100.00,1100.06,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
8.479,100.00,600.02,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.625,0.00,900.04,1500.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.771,0.00,1000.05,2000.19,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.917,0.00,1500.11,2100.21,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
9.063,0.00,1000.05,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.209,0.00,800.03,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.355,100.00,600.02,2300.25,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
9.501,0.00,900.04,1700.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.647,200.00,1900.17,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.793,0.00,1800.15,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
9.939,0.00,700.02,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.085,0.00,1200.07,2000.19,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.231,0.00,900.04,3300.51,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
10.377,0.00,1000.05,2800.37,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
10.523,0.00,1400.09,2100.21,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
10.669,0.00,900.04,2300.25,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.815,0.00,400.01,1300.08,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.961,0.00,1000.05,3000.42,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,200.00
11.107,0.00,800.03,2500.29,200.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
11.253,100.00,500.01,1900.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
11.400,0.00,900.04,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.546,0.00,800.03,2400.27,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.692,0.00,500.01,3000.42,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
11.838,0.00,900.04,2000.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.984,100.00,100.00,1400.09,600.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
12.130,0.00,600.02,2400.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.276,100.00,1100.06,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
12.422,0.00,500.01,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.568,0.00,800.03,2300.25,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
12.714,0.00,800.03,1600.12,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
12.860,0.00,1000.05,2300.25,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
13.006,0.00,1200.07,1500.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.152,0.00,1100.06,2400.27,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.298,0.00,1200.07,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
13.444,100.00,1100.06,3300.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.590,100.00,700.02,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,200.00,400.01,0.00
13.736,0.00,800.03,2200.23,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00
13.882,0.00,1100.06,2600.32,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
14.028,0.00,1200.07,2700.34,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.174,0.00,900.04,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
14.320,0.00,1400.09,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
14.466,0.00,1600.12,2500.29,100.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00
14.612,100.00,600.02,1900.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.758,0.00,700.02,3100.45,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.904,100.00,1000.05,2900.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.050,0.00,900.04,1900.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.196,0.00,1100.06,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
15.342,200.00,2000.19,2800.37,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
15.488,0.00,800.03,2600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.634,0.00,900.04,2500.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.780,100.00,1100.06,1800.15,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
15.926,100.00,400.01,1500.11,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
16.072,100.00,800.03,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.218,0.00,900.04,2200.23,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.364,0.00,700.02,1500.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.510,0.00,1000.05,2000.19,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.656,200.00,900.04,3400.54,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
16.802,0.00,1100.06,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.948,0.00,500.01,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.094,300.00,900.04,1200.07,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00
17.240,0.00,1600.12,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.386,0.00,800.03,3300.51,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.532,0.00,600.02,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.679,0.00,1100.06,1900.17,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
17.825,100.00,800.03,3000.42,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.971,0.00,800.03,2300.25,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
18.117,0.00,1000.05,2500.29,0.00,0.00,0.00,0.00,100.00,100.00,0.00,400.01,1400.10
18.263,400.01,686037.76,2500.29,29240.27,19919.11,12006.95,3100.47,22224.36,35763.07,31350.02,54552.91,69851.16
18.409,6602.04,6334346.63,4801.08,148938.89,105029.02,50020.37,11106.08,78503.13,98274.79,82344.17,134728.80,160825.20
18.555,10104.77,13082101.07,7702.78,247147.56,196952.12,94327.13,16313.12,121929.70,146553.38,102027.84,188411.44,224882.65
18.701,16312.43,17074619.13,8803.63,298545.10,231555.86,105534.38,20019.75,146654.34,170829.57,117499.51,206575.52,249884.77
18.847,14910.39,18407119.16,10204.88,344507.89,254791.17,117360.48,20921.57,159242.35,188132.34,125598.92,233372.76,266725.40
18.993,19217.25,19687872.32,9804.51,366217.73,257148.22,132744.36,21823.47,157820.34,177238.37,116285.16,248234.80,269911.92
19.139,15711.53,19798197.32,9103.88,368805.16,264325.25,133554.64,22124.12,172659.54,198426.14,125700.21,246491.22,292040.61
19.285,19517.79,21086111.41,10405.07,389630.50,264940.68,135479.39,23427.05,164220.90,196998.69,125193.80,238187.65,294823.10
19.431,16913.37,20515678.58,8803.63,386001.30,271917.83,132946.91,21723.25,175100.93,199343.91,124788.67,252954.35,294410.85
19.577,16011.98,21787580.17,10304.98,367873.59,276126.81,125859.26,24128.69,167575.19,202301.74,126915.74,247721.95,284418.61
19.723,15711.53,21687898.92,8603.47,405301.94,275202.74,135884.63,25431.87,172761.26,194552.02,131981.91,244440.26,293483.28
19.869,15210.81,21651205.17,11105.78,385068.32,287119.24,130212.54,25231.37,169506.95,201689.71,137354.92,245568.22,284418.61
20.015,16412.58,21509475.48,12307.10,378435.78,270480.94,137201.81,26534.69,183854.06,193125.08,126105.39,250696.91,298534.28
20.161,18616.19,21908712.99,9504.23,392742.22,284858.19,135276.75,26133.65,177848.20,193125.08,135935.35,255930.89,288743.83
20.307,21221.03,22177472.37,11205.88,396477.47,285885.85,138519.14,23427.05,172557.83,192615.52,125092.53,244440.26,269911.92
20.453,15911.83,20883464.53,9504.23,380715.22,261556.43,137404.45,23126.35,165643.84,191392.63,123978.52,243004.91,278551.62
20.599,17614.49,21575708.29,10505.17,402394.25,272533.60,140039.37,23527.28,172659.54,205668.56,129245.85,251517.73,297400.15
20.745,16112.13,22433275.50,10705.37,384964.58,277667.14,135175.45,22124.12,178153.51,198426.14,131677.87,253877.98,286992.93
20.891,19016.89,21477884.86,9704.41,385897.62,287633.19,137911.11,23627.51,182123.20,193125.08,130157.78,249158.01,293380.23
21.037,15110.67,21068484.85,9103.88,384757.33,282597.59,144702.76,23126.35,169100.24,197202.57,121042.19,253364.87,284418.61
21.183,19517.79,22064552.06,11205.88,379782.67,278796.81,147745.21,23326.81,181206.96,190679.37,127726.13,244850.42,290289.09
21.329,19317.43,21677966.11,10705.37,396788.85,285372.03,139228.57,23326.81,174999.21,190577.47,137050.70,248029.64,281536.14
21.475,19117.07,22450078.63,11205.88,398034.16,279926.67,139836.64,23226.58,162188.55,194755.89,135327.04,257676.18,282771.34
21.621,20920.44,22196478.62,9304.06,401148.40,284549.91,131832.83,22725.45,170828.90,201791.73,131069.80,253364.87,295338.48
21.767,20319.28,22040877.06,8303.23,399487.34,281262.02,144195.77,24529.65,170828.90,206587.04,127422.22,241569.71,293998.54
21.913,18215.50,21914448.93,9604.32,382269.74,286810.92,135479.39,28439.84,168388.52,201995.74,138876.14,249978.72,299565.46
22.058,18215.50,21462436.42,10104.79,379160.97,272020.42,135783.32,22725.45,169405.27,189966.14,122054.63,254391.17,284830.48
22.205,18215.50,22192213.00,9804.51,394090.93,288249.98,137404.45,23727.74,189354.03,199241.96,127320.93,248029.64,281844.95
22.351,20419.47,22022045.80,10004.69,386623.32,272636.26,143384.62,25532.12,177237.65,191902.13,131981.91,244030.13,277316.90
22.497,18015.16,21866886.43,11105.78,378435.78,278796.81,138620.47,27537.36,170218.72,196284.98,120029.86,252954.35,298740.53
22.643,20319.28,21651250.48,10104.79,400940.73,268839.07,141255.69,22625.23,171337.38,200261.77,126105.39,248029.64,288537.85
22.789,17314.00,21982892.68,11606.31,383617.10,275202.74,129503.75,25131.12,163306.28,210363.63,133198.20,246593.76,289052.91
22.935,21421.43,21724378.61,11205.88,382476.96,284447.13,138620.47,26735.22,176220.11,198324.16,136036.75,241364.75,281947.86
23.081,19217.25,21753508.30,10605.27,371910.87,289072.44,134365.02,24228.92,180799.80,185076.80,132387.33,240134.75,305135.41
23.227,18415.84,21920787.99,10805.47,385793.95,278180.57,138519.14,23827.98,174694.00,195469.44,141006.19,241672.25,287713.87
23.373,17814.82,21452908.29,10004.69,383409.77,258993.29,138417.80,24228.92,172456.13,187724.92,135124.28,251415.12,279271.93
23.519,17614.49,21209559.85,10505.17,388904.57,260018.46,140242.08,23527.28,172354.41,198630.09,141006.19,249568.39,317317.95
23.665,19016.89,22997402.08,9604.32,411639.22,275305.43,136492.54,26634.95,166761.94,197202.57,130968.47,253980.62,279066.14
23.812,19918.53,21794230.17,10405.07,366321.18,268839.07,129098.75,21522.83,157210.98,195979.17,127928.75,231427.01,269911.92
23.958,17013.52,21011750.47,11506.20,376985.43,273149.52,129301.25,26033.39,159140.78,194144.30,130157.78,232860.70,284830.48
24.104,18415.84,20825564.53,9704.41,369633.26,267607.87,131934.10,23427.05,173880.18,178764.88,136645.11,245568.22,291628.47
24.250,16512.74,21347200.48,10004.69,367873.59,276332.14,132440.51,22825.67,169201.91,195469.44,133806.40,249978.72,292658.84
24.396,18115.33,21416305.17,11205.88,381233.38,271815.14,136593.86,25331.62,173778.45,196590.85,141006.19,254185.89,293277.15
24.542,20118.91,21838472.36,10705.37,390045.37,270173.10,131427.73,26233.91,170727.21,184160.31,130461.77,253159.62,272379.60
24.688,18415.84,21427214.54,12206.98,410288.34,277975.18,141762.55,22124.12,169710.31,192819.36,131069.80,242902.37,284212.73
24.834,17414.17,21500814.54,8903.72,385068.32,273354.82,131427.73,21823.47,163001.46,202301.74,130765.77,248850.25,282359.60
24.980,18215.50,20900253.59,9304.06,388800.91,280337.53,123936.32,24529.65,168083.52,180291.59,128637.94,241467.27,276493.85
25.126,17514.33,21432789.54,10605.27,378021.37,262581.84,133453.34,24730.13,169608.63,195571.39,131981.91,240442.24,293174.13
25.272,17914.99,21688431.73,10104.79,389215.66,286502.59,126567.83,24429.41,164627.45,193838.53,139484.65,231222.22,288228.86
25.418,18215.50,20756556.71,9003.80,374396.05,277461.70,131529.01,23928.21,164729.07,185484.15,139788.96,235626.23,294616.95
25.564,18516.01,20988859.84,9404.15,379679.09,271507.23,138721.84,25431.87,169710.31,198120.24,132691.38,248234.80,287198.91
25.710,18516.01,21203733.29,9704.41,382995.20,266889.75,126972.73,27437.09,165338.88,195571.39,132894.12,240442.24,281227.35
25.856,16412.58,21319922.35,9804.51,362286.04,260633.60,126770.28,20119.95,153250.94,178052.47,121649.64,235933.57,279477.77
26.002,16813.20,21104873.91,9304.06,367563.09,274381.38,131934.10,23827.98,165338.88,198324.16,130259.13,233475.20,290598.15
26.148,19417.61,21347823.91,10805.47,362803.26,275202.74,125555.62,23326.81,161172.54,191086.95,136746.50,234294.56,291937.60
26.294,17113.68,21392150.48,10705.37,379057.41,269865.22,130921.38,23928.21,170218.72,206076.76,138774.70,238802.50,283594.95
26.440,20720.05,21473855.17,10004.69,374188.95,291128.72,138417.80,23326.81,176321.85,192615.52,133907.75,250799.49,282153.72
26.586,19317.43,21320889.54,11205.88,384549.98,269967.80,127580.12,22224.34,173676.71,194755.89,136340.92,239827.30,285345.27
26.732,21521.63,21264664.54,9804.51,403121.05,279104.91,142979.08,25532.12,165542.19,192309.79,125295.08,236958.09,287301.89
26.878,20319.28,21220011.41,8003.00,386312.34,258173.22,128086.29,25532.12,178255.28,192309.79,130968.47,239314.87,275876.62
27.024,19016.89,21125433.28,10905.57,373774.72,263299.71,129301.25,23727.74,168083.52,195265.57,127827.44,241057.21,286889.95
27.170,14710.11,21182914.54,11005.68,375535.29,285166.46,129301.25,24429.41,156601.64,194246.24,128030.07,232553.45,280198.13
27.316,18716.36,20874102.03,10405.07,366528.16,268839.07,133757.24,25632.37,160562.96,183447.54,128840.58,225796.68,275362.26
27.462,19117.07,21175327.04,7302.50,368391.12,274278.72,134567.62,23928.21,170625.53,197406.50,132285.96,227024.83,289980.04
27.608,16512.74,20976450.47,11005.68,365286.41,272738.92,126871.49,24028.45,164627.45,195367.52,140600.42,235626.23,300184.16
27.754,18115.33,21876477.05,10104.79,399694.98,262069.07,129402.49,25933.14,175914.88,191800.26,132184.63,239519.85,280506.89
27.900,18315.67,21109116.10,10104.79,392016.07,279721.20,126567.83,25030.87,158023.45,197304.53,128030.07,228457.87,281330.30
28.046,20319.28,20676406.71,12407.21,377089.05,258685.75,121305.48,21623.04,162290.18,197814.34,130259.13,245773.30,293689.39
28.192,19317.43,21375292.67,9404.15,378435.78,270788.82,135175.45,24830.38,163306.28,197100.64,128333.99,236138.46,291937.60
28.338,17314.00,21716464.55,8003.00,386104.96,268018.27,132643.07,23928.21,166558.63,192513.60,139383.23,236138.46,294513.92
28.484,16212.28,21179462.97,12707.57,389734.24,269454.74,131022.65,24830.38,169100.24,198732.07,133198.20,236855.64,292761.95
28.630,18516.01,20925298.91,8803.63,370357.85,285372.03,135175.45,22825.67,163306.28,183854.83,126915.74,232143.83,295647.69
28.776,18516.01,21247045.79,11506.20,387452.82,268839.07,130617.58,24028.45,174185.34,201893.73,130461.77,254493.80,293174.13
28.922,16412.58,20973684.84,8303.23,387971.32,268736.48,137303.13,24930.62,163407.91,189456.73,126206.69,244235.21,281227.35
29.068,17914.99,21236152.04,8803.63,376156.82,278796.81,138113.80,25131.12,165948.75,196590.85,139383.23,233884.87,297812.56
29.214,17113.68,21451422.35,11406.10,379160.97,273765.41,123227.97,24629.89,157515.64,197304.53,131171.16,236240.95,288537.85
29.360,20820.24,20495697.33,10405.07,361458.48,254586.16,127478.88,21623.04,159648.67,197100.64,130360.44,232246.20,297606.35
29.506,20720.05,20795139.53,9704.41,377917.78,267505.26,117360.48,26434.43,167371.90,209649.03,131069.80,252133.40,307096.00
29.652,21221.03,21252492.66,9704.41,384238.97,284447.13,135175.45,23928.21,181410.55,188132.34,132488.70,237675.30,299668.56
29.798,18916.71,21759411.42,11305.99,382476.96,272020.42,131832.83,26334.17,176321.85,197406.50,127017.02,250389.07,286992.93
29.945,17514.33,21181055.16,9804.51,379057.41,277153.62,133149.49,24730.13,172456.13,192921.23,125700.21,229788.73,283286.09
30.091,17314.00,21007552.03,10004.69,380715.22,275510.72,130820.11,22625.23,163509.55,190271.82,133096.84,244440.26,285757.18
30.237,18115.33,21237927.04,9804.51,377503.38,282905.82,132440.51,22124.12,163204.68,201485.69,134110.49,231119.83,296163.07
30.383,19718.16,21570247.36,10104.79,397619.00,272841.53,121103.15,24930.62,169811.99,202913.81,136340.92,238700.01,307405.65
30.529,16713.05,21250731.72,12407.21,390356.45,277256.31,138113.80,24028.45,175202.65,198120.24,135529.81,224057.01,278654.50
30.675,16212.28,20296134.83,10304.98,377192.61,276640.22,128592.53,23527.28,170117.04,196998.69,127928.75,239314.87,304516.41
30.821,21020.63,21299750.48,10705.37,386312.34,277564.41,133757.24,24529.65,170320.44,199853.84,132285.96,233372.76,278654.50
30.967,20519.66,21202239.54,11406.10,385793.95,265863.87,127985.06,23928.21,164424.16,208934.48,131981.91,234089.70,281536.14
31.113,22323.27,21102405.16,9804.51,400940.73,269659.94,134162.42,26033.39,176016.61,202097.73,123067.14,238597.54,293895.51
31.259,17614.49,20755430.15,10805.47,410807.87,277256.31,129098.75,20520.75,166355.34,194959.76,140093.24,246491.22,296472.32
31.405,20519.66,21485441.11,10204.88,384653.60,285680.38,127782.58,23026.13,156398.53,205974.71,136949.33,226717.80,271145.68
31.551,19016.89,21042372.35,9203.97,395232.26,262376.76,125454.42,25030.87,162188.55,198324.16,137456.30,230300.69,287095.90
31.697,21221.03,20446031.71,9304.06,355150.59,284447.13,123733.93,26634.95,172557.83,205260.43,135631.18,243004.91,292761.95
31.843,17314.00,21043948.91,8603.47,378642.95,277667.14,121305.48,20520.75,162493.38,204954.30,133705.02,244337.73,288331.87
31.989,18816.54,20758911.40,8603.47,419436.04,269865.22,133655.95,25431.87,167676.86,200669.72,133502.29,233987.31,283903.79
32.135,20319.28,21233867.66,11606.31,387971.32,279413.04,134263.71,24128.69,168083.52,198630.09,135124.28,238802.50,287507.87
32.281,19617.98,21835928.61,10304.98,383098.79,274073.42,137809.79,23627.51,164220.90,191698.34,132792.75,246080.99,293380.23
32.426,21521.63,21403180.17,11506.20,382476.96,277564.41,129503.75,26534.69,179680.11,209240.70,127320.93,238187.65,300493.54
32.573,17714.66,21460197.35,11606.31,390460.21,268326.03,123835.12,24329.16,176220.11,205770.61,133907.75,251517.73,296678.50
32.719,19918.53,21358672.35,10605.27,396788.85,279926.67,132744.36,26033.39,164830.73,183243.90,137253.52,240544.76,306373.64
32.865,17614.49,20611733.27,12907.81,368598.10,259505.84,127276.41,23427.05,163916.03,192921.23,135529.81,233270.34,299256.11
33.011,19517.79,20924652.03,9203.97,387349.18,274997.37,134365.02,23126.35,166050.41,195775.26,128131.37,235114.04,307508.80
33.157,19617.98,21205591.10,11406.10,389526.84,290306.16,130111.27,25131.12,168388.52,197814.34,134313.25,244542.80,289877.01
33.303,21221.03,21678955.17,10705.37,396892.59,275305.43,127175.17,25732.63,167981.85,204546.20,144963.22,252646.44,290392.12
33.449,17914.99,22413797.38,12507.33,392223.50,290820.25,130212.54,25331.62,163204.68,197508.46,136645.11,248132.21,298121.86
33.595,17614.49,20734831.71,11305.99,375846.03,276126.81,130212.54,24228.92,161578.92,202709.81,142933.78,235523.76,297090.90
33.741,16412.58,21565950.48,8803.63,395439.73,267813.04,134162.42,24830.38,174999.21,194450.13,143846.99,235216.46,308747.35
33.887,19517.79,21375841.10,10004.69,399902.57,273662.80,128592.53,23827.98,176016.61,196896.72,136239.55,242492.31,294616.95
34.033,20118.91,21173408.29,10304.98,380611.58,288969.61,136492.54,22424.78,182326.79,201689.71,139788.96,237470.39,301215.49
34.179,19818.34,21244714.54,9304.06,398656.94,279926.67,135580.68,26133.65,177237.65,214039.48,134820.12,246080.99,298637.43
